Time,Open,High,Low,Close,Volume
2024-01-01 02:05,0,0000133969,0,0000136648,0,0000131289,0,0000134103,281347
2024-01-01 02:10,0,0000116993,0,0000119332,0,0000114653,0,0000117110,452792
2024-01-01 02:15,0,0000109643,0,0000111836,0,0000107451,0,0000109753,409527
2024-01-01 02:20,0,0000080864,0,0000082482,0,0000079247,0,0000080945,336263
2024-01-01 02:25,0,0000101701,0,0000103735,0,0000099667,0,0000101803,360101
2024-01-01 02:30,0,0000133842,0,0000136519,0,0000131165,0,0000133976,227497
2024-01-01 02:35,0,0000135630,0,0000138343,0,0000132918,0,0000135766,363757
2024-01-01 02:40,0,0000111653,0,0000113886,0,0000109420,0,0000111764,373147
2024-01-01 02:45,0,0000080068,0,0000081669,0,0000078467,0,0000080148,189675
2024-01-01 02:50,0,0000143474,0,0000146343,0,0000140604,0,0000143617,312835
2024-01-01 02:55,0,0000112646,0,0000114898,0,0000110393,0,0000112758,274686
2024-01-01 03:00,0,0000111009,0,0000113229,0,0000108789,0,0000111120,387905
2024-01-01 03:05,0,0000103116,0,0000105178,0,0000101054,0,0000103219,483801
2024-01-01 03:10,0,0000109389,0,0000111577,0,0000107201,0,0000109498,384716
2024-01-01 03:15,0,0000132901,0,0000135559,0,0000130243,0,0000133034,261364
2024-01-01 03:20,0,0000134191,0,0000136875,0,0000131507,0,0000134325,318220
2024-01-01 03:25,0,0000113042,0,0000115303,0,0000110781,0,0000113155,363701
2024-01-01 03:30,0,0000112734,0,0000114989,0,0000110480,0,0000112847,257398
2024-01-01 03:35,0,0000135088,0,0000137789,0,0000132386,0,0000135223,492687
2024-01-01 03:40,0,0000087296,0,0000089042,0,0000085550,0,0000087384,168129
2024-01-01 03:45,0,0000127466,0,0000130015,0,0000124917,0,0000127594,334908
2024-01-01 03:50,0,0000086502,0,0000088232,0,0000084772,0,0000086589,398705
2024-01-01 03:55,0,0000109549,0,0000111740,0,0000107358,0,0000109659,182035
2024-01-01 04:00,0,0000117488,0,0000119837,0,0000115138,0,0000117605,201551
2024-01-01 04:05,0,0000142395,0,0000145243,0,0000139547,0,0000142538,118324
2024-01-01 04:10,0,0000130265,0,0000132871,0,0000127660,0,0000130396,317530
2024-01-01 04:15,0,0000081927,0,0000083565,0,0000080288,0,0000082009,214732
2024-01-01 04:20,0,0000103972,0,0000106051,0,0000101892,0,0000104076,160471
2024-01-01 04:25,0,0000117668,0,0000120022,0,0000115315,0,0000117786,221327
2024-01-01 04:30,0,0000083662,0,0000085336,0,0000081989,0,0000083746,294961
2024-01-01 04:35,0,0000097945,0,0000099904,0,0000095986,0,0000098043,308218
2024-01-01 04:40,0,0000097027,0,0000098968,0,0000095086,0,0000097124,279594
2024-01-01 04:45,0,0000113260,0,0000115525,0,0000110995,0,0000113373,288242
2024-01-01 04:50,0,0000129800,0,0000132396,0,0000127204,0,0000129930,346906
2024-01-01 04:55,0,0000127632,0,0000130184,0,0000125079,0,0000127759,493012
2024-01-01 05:00,0,0000107643,0,0000109796,0,0000105490,0,0000107751,151439
2024-01-01 05:05,0,0000081747,0,0000083382,0,0000080113,0,0000081829,462568
2024-01-01 05:10,0,0000125255,0,0000127760,0,0000122750,0,0000125380,414663
2024-01-01 05:15,0,0000106562,0,0000108693,0,0000104430,0,0000106668,113425
2024-01-01 05:20,0,0000111516,0,0000113746,0,0000109285,0,0000111627,229324
2024-01-01 05:25,0,0000140952,0,0000143771,0,0000138133,0,0000141093,164770
2024-01-01 05:30,0,0000105827,0,0000107943,0,0000103710,0,0000105933,106971
2024-01-01 05:35,0,0000136905,0,0000139643,0,0000134167,0,0000137042,218901
2024-01-01 05:40,0,0000138473,0,0000141242,0,0000135703,0,0000138611,332164
2024-01-01 05:45,0,0000092374,0,0000094221,0,0000090526,0,0000092466,135961
2024-01-01 05:50,0,0000120148,0,0000122551,0,0000117745,0,0000120268,447045
2024-01-01 05:55,0,0000112423,0,0000114672,0,0000110175,0,0000112536,272145
2024-01-01 06:00,0,0000110062,0,0000112264,0,0000107861,0,0000110172,423489
2024-01-01 06:05,0,0000142631,0,0000145483,0,0000139778,0,0000142773,114442
2024-01-01 06:10,0,0000148359,0,0000151326,0,0000145392,0,0000148508,311793
2024-01-01 06:15,0,0000134726,0,0000137420,0,0000132031,0,0000134860,133461
2024-01-01 06:20,0,0000134535,0,0000137226,0,0000131844,0,0000134670,313413
2024-01-01 06:25,0,0000122338,0,0000124785,0,0000119891,0,0000122460,386740
2024-01-01 06:30,0,0000101728,0,0000103763,0,0000099694,0,0000101830,239610
2024-01-01 06:35,0,0000084512,0,0000086203,0,0000082822,0,0000084597,274301
2024-01-01 06:40,0,0000117034,0,0000119375,0,0000114693,0,0000117151,178809
2024-01-01 06:45,0,0000101127,0,0000103150,0,0000099105,0,0000101228,497079
2024-01-01 06:50,0,0000113945,0,0000116224,0,0000111666,0,0000114059,237405
2024-01-01 06:55,0,0000138768,0,0000141543,0,0000135993,0,0000138907,202470
2024-01-01 07:00,0,0000120895,0,0000123313,0,0000118478,0,0000121016,480916
2024-01-01 07:05,0,0000084330,0,0000086017,0,0000082644,0,0000084414,189109
2024-01-01 07:10,0,0000149384,0,0000152372,0,0000146396,0,0000149533,472660
2024-01-01 07:15,0,0000102744,0,0000104799,0,0000100689,0,0000102847,325237
2024-01-01 07:20,0,0000105558,0,0000107669,0,0000103447,0,0000105663,384846
2024-01-01 07:25,0,0000122936,0,0000125395,0,0000120477,0,0000123059,367623
2024-01-01 07:30,0,0000119057,0,0000121438,0,0000116676,0,0000119176,356282
2024-01-01 07:35,0,0000099352,0,0000101339,0,0000097365,0,0000099451,190873
2024-01-01 07:40,0,0000122054,0,0000124495,0,0000119613,0,0000122176,117342
2024-01-01 07:45,0,0000134338,0,0000137025,0,0000131651,0,0000134472,337414
2024-01-01 07:50,0,0000088350,0,0000090117,0,0000086583,0,0000088438,202796
2024-01-01 07:55,0,0000121464,0,0000123894,0,0000119035,0,0000121586,316390
2024-01-01 08:00,0,0000112081,0,0000114323,0,0000109840,0,0000112193,208309
2024-01-01 08:05,0,0000086482,0,0000088212,0,0000084752,0,0000086568,411381
2024-01-01 08:10,0,0000111474,0,0000113703,0,0000109245,0,0000111585,361662
2024-01-01 08:15,0,0000096036,0,0000097957,0,0000094115,0,0000096132,118853
2024-01-01 08:20,0,0000104728,0,0000106822,0,0000102633,0,0000104832,489462
2024-01-01 08:25,0,0000111289,0,0000113515,0,0000109063,0,0000111400,373578
2024-01-01 08:30,0,0000127844,0,0000130401,0,0000125287,0,0000127972,458227
2024-01-01 08:35,0,0000128832,0,0000131409,0,0000126256,0,0000128961,281953
2024-01-01 08:40,0,0000107879,0,0000110036,0,0000105721,0,0000107987,447827
2024-01-01 08:45,0,0000130614,0,0000133227,0,0000128002,0,0000130745,335838
2024-01-01 08:50,0,0000113359,0,0000115626,0,0000111092,0,0000113472,188615
2024-01-01 08:55,0,0000129124,0,0000131707,0,0000126542,0,0000129253,170488
2024-01-01 09:00,0,0000101746,0,0000103781,0,0000099711,0,0000101848,374755
2024-01-01 09:05,0,0000144954,0,0000147853,0,0000142055,0,0000145099,287751
2024-01-01 09:10,0,0000084819,0,0000086516,0,0000083123,0,0000084904,175672
2024-01-01 09:15,0,0000129864,0,0000132461,0,0000127266,0,0000129993,251708
2024-01-01 09:20,0,0000084443,0,0000086132,0,0000082754,0,0000084527,347419
2024-01-01 09:25,0,0000139531,0,0000142321,0,0000136740,0,0000139670,221591
2024-01-01 09:30,0,0000111288,0,0000113514,0,0000109062,0,0000111399,392503
2024-01-01 09:35,0,0000092622,0,0000094474,0,0000090769,0,0000092714,471101
2024-01-01 09:40,0,0000132597,0,0000135249,0,0000129945,0,0000132729,275691
2024-01-01 09:45,0,0000084096,0,0000085778,0,0000082414,0,0000084180,434878
2024-01-01 09:50,0,0000097930,0,0000099889,0,0000095972,0,0000098028,101617
2024-01-01 09:55,0,0000126843,0,0000129379,0,0000124306,0,0000126969,116099
2024-01-01 10:00,0,0000135917,0,0000138635,0,0000133199,0,0000136053,157967
2024-01-01 10:05,0,0000128111,0,0000130673,0,0000125548,0,0000128239,449097
2024-01-01 10:10,0,0000095210,0,0000097114,0,0000093305,0,0000095305,260707
2024-01-01 10:15,0,0000121283,0,0000123709,0,0000118857,0,0000121404,168502
2024-01-01 10:20,0,0000093479,0,0000095349,0,0000091609,0,0000093572,302199
2024-01-01 10:25,0,0000102884,0,0000104941,0,0000100826,0,0000102986,431063
2024-01-01 10:30,0,0000145685,0,0000148598,0,0000142771,0,0000145830,462657
2024-01-01 10:35,0,0000132225,0,0000134870,0,0000129581,0,0000132358,100939
2024-01-01 10:40,0,0000106832,0,0000108969,0,0000104696,0,0000106939,376729
2024-01-01 10:45,0,0000082401,0,0000084049,0,0000080753,0,0000082484,132496
2024-01-01 10:50,0,0000124006,0,0000126487,0,0000121526,0,0000124130,351708
2024-01-01 10:55,0,0000116265,0,0000118590,0,0000113939,0,0000116381,123280
2024-01-01 11:00,0,0000106776,0,0000108911,0,0000104640,0,0000106882,428070
2024-01-01 11:05,0,0000082000,0,0000083640,0,0000080360,0,0000082082,393794
2024-01-01 11:10,0,0000080741,0,0000082356,0,0000079126,0,0000080822,133136
2024-01-01 11:15,0,0000143282,0,0000146147,0,0000140416,0,0000143425,233061
2024-01-01 11:20,0,0000091431,0,0000093260,0,0000089603,0,0000091523,444218
2024-01-01 11:25,0,0000097740,0,0000099695,0,0000095785,0,0000097838,212341
2024-01-01 11:30,0,0000135684,0,0000138397,0,0000132970,0,0000135819,399724
2024-01-01 11:35,0,0000092696,0,0000094550,0,0000090842,0,0000092788,468189
2024-01-01 11:40,0,0000116871,0,0000119208,0,0000114534,0,0000116988,132317
2024-01-01 11:45,0,0000104224,0,0000106308,0,0000102139,0,0000104328,498327
2024-01-01 11:50,0,0000143764,0,0000146639,0,0000140888,0,0000143908,344040
2024-01-01 11:55,0,0000131861,0,0000134499,0,0000129224,0,0000131993,312330
2024-01-01 12:00,0,0000131430,0,0000134059,0,0000128802,0,0000131562,206622
2024-01-01 12:05,0,0000114585,0,0000116877,0,0000112293,0,0000114700,482472
2024-01-01 12:10,0,0000146764,0,0000149699,0,0000143829,0,0000146911,213008
2024-01-01 12:15,0,0000083662,0,0000085336,0,0000081989,0,0000083746,321286
2024-01-01 12:20,0,0000082134,0,0000083777,0,0000080492,0,0000082217,254831
2024-01-01 12:25,0,0000130257,0,0000132862,0,0000127652,0,0000130387,178908
2024-01-01 12:30,0,0000086091,0,0000087813,0,0000084369,0,0000086177,386392
2024-01-01 12:35,0,0000084097,0,0000085779,0,0000082415,0,0000084181,304292
2024-01-01 12:40,0,0000097911,0,0000099869,0,0000095952,0,0000098008,279802
2024-01-01 12:45,0,0000129708,0,0000132302,0,0000127114,0,0000129838,363519
2024-01-01 12:50,0,0000102059,0,0000104100,0,0000100018,0,0000102161,486919
2024-01-01 12:55,0,0000142975,0,0000145835,0,0000140116,0,0000143118,306215
2024-01-01 13:00,0,0000149941,0,0000152940,0,0000146942,0,0000150091,376713
2024-01-01 13:05,0,0000120597,0,0000123009,0,0000118185,0,0000120717,314123
2024-01-01 13:10,0,0000148630,0,0000151602,0,0000145657,0,0000148779,265123
2024-01-01 13:15,0,0000134873,0,0000137570,0,0000132175,0,0000135007,487082
2024-01-01 13:20,0,0000135477,0,0000138187,0,0000132768,0,0000135613,283464
2024-01-01 13:25,0,0000103549,0,0000105620,0,0000101478,0,0000103653,238367
2024-01-01 13:30,0,0000126315,0,0000128841,0,0000123788,0,0000126441,360332
2024-01-01 13:35,0,0000138815,0,0000141591,0,0000136039,0,0000138954,315915
2024-01-01 13:40,0,0000084048,0,0000085729,0,0000082367,0,0000084132,347123
2024-01-01 13:45,0,0000140965,0,0000143784,0,0000138146,0,0000141106,378178
2024-01-01 13:50,0,0000080808,0,0000082424,0,0000079192,0,0000080889,178352
2024-01-01 13:55,0,0000097111,0,0000099054,0,0000095169,0,0000097209,117457
2024-01-01 14:00,0,0000106639,0,0000108772,0,0000104507,0,0000106746,350923
2024-01-01 14:05,0,0000117189,0,0000119533,0,0000114845,0,0000117306,451338
2024-01-01 14:10,0,0000147717,0,0000150672,0,0000144763,0,0000147865,366955
2024-01-01 14:15,0,0000080332,0,0000081938,0,0000078725,0,0000080412,412819
2024-01-01 14:20,0,0000113231,0,0000115495,0,0000110966,0,0000113344,179926
2024-01-01 14:25,0,0000093860,0,0000095738,0,0000091983,0,0000093954,253607
2024-01-01 14:30,0,0000132217,0,0000134862,0,0000129573,0,0000132350,308699
2024-01-01 14:35,0,0000107946,0,0000110105,0,0000105787,0,0000108054,479209
2024-01-01 14:40,0,0000098352,0,0000100319,0,0000096385,0,0000098450,182437
2024-01-01 14:45,0,0000141216,0,0000144040,0,0000138392,0,0000141357,266678
2024-01-01 14:50,0,0000132743,0,0000135398,0,0000130088,0,0000132876,259685
2024-01-01 14:55,0,0000115297,0,0000117602,0,0000112991,0,0000115412,280325
2024-01-01 15:00,0,0000107608,0,0000109760,0,0000105456,0,0000107716,487847
2024-01-01 15:05,0,0000081364,0,0000082991,0,0000079737,0,0000081445,327988
2024-01-01 15:10,0,0000130068,0,0000132669,0,0000127466,0,0000130198,429937
2024-01-01 15:15,0,0000113188,0,0000115452,0,0000110924,0,0000113301,494683
2024-01-01 15:20,0,0000123624,0,0000126096,0,0000121151,0,0000123747,190230
2024-01-01 15:25,0,0000136780,0,0000139516,0,0000134045,0,0000136917,344566
2024-01-01 15:30,0,0000121279,0,0000123705,0,0000118854,0,0000121401,200673
2024-01-01 15:35,0,0000127157,0,0000129700,0,0000124614,0,0000127284,346967
2024-01-01 15:40,0,0000116662,0,0000118995,0,0000114329,0,0000116778,430317
2024-01-01 15:45,0,0000103972,0,0000106052,0,0000101893,0,0000104076,346786
2024-01-01 15:50,0,0000115444,0,0000117753,0,0000113135,0,0000115560,310730
2024-01-01 15:55,0,0000104289,0,0000106375,0,0000102203,0,0000104393,362777
2024-01-01 16:00,0,0000099293,0,0000101279,0,0000097307,0,0000099392,101290
2024-01-01 16:05,0,0000100659,0,0000102672,0,0000098646,0,0000100759,165884
2024-01-01 16:10,0,0000128423,0,0000130991,0,0000125854,0,0000128551,183864
2024-01-01 16:15,0,0000130426,0,0000133035,0,0000127818,0,0000130557,448548
2024-01-01 16:20,0,0000112697,0,0000114951,0,0000110443,0,0000112810,253709
2024-01-01 16:25,0,0000136087,0,0000138809,0,0000133366,0,0000136223,487041
2024-01-01 16:30,0,0000112064,0,0000114305,0,0000109823,0,0000112176,392122
2024-01-01 16:35,0,0000106888,0,0000109026,0,0000104751,0,0000106995,186155
2024-01-01 16:40,0,0000128722,0,0000131297,0,0000126148,0,0000128851,474523
2024-01-01 16:45,0,0000114756,0,0000117051,0,0000112461,0,0000114871,177827
2024-01-01 16:50,0,0000124445,0,0000126934,0,0000121956,0,0000124570,237769
2024-01-01 16:55,0,0000124169,0,0000126652,0,0000121685,0,0000124293,153447
2024-01-01 17:00,0,0000142173,0,0000145016,0,0000139329,0,0000142315,215275
2024-01-01 17:05,0,0000081143,0,0000082766,0,0000079521,0,0000081225,434421
2024-01-01 17:10,0,0000093177,0,0000095041,0,0000091313,0,0000093270,260186
2024-01-01 17:15,0,0000135080,0,0000137782,0,0000132379,0,0000135215,429669
2024-01-01 17:20,0,0000149461,0,0000152451,0,0000146472,0,0000149611,123336
2024-01-01 17:25,0,0000084012,0,0000085693,0,0000082332,0,0000084096,227436
2024-01-01 17:30,0,0000133677,0,0000136350,0,0000131003,0,0000133810,495807
2024-01-01 17:35,0,0000147152,0,0000150095,0,0000144209,0,0000147299,192513
2024-01-01 17:40,0,0000148593,0,0000151565,0,0000145621,0,0000148742,176177
2024-01-01 17:45,0,0000106635,0,0000108768,0,0000104502,0,0000106741,155936
2024-01-01 17:50,0,0000108200,0,0000110364,0,0000106036,0,0000108309,204473
2024-01-01 17:55,0,0000096122,0,0000098044,0,0000094199,0,0000096218,162103
2024-01-01 18:00,0,0000088283,0,0000090049,0,0000086518,0,0000088372,416664
2024-01-01 18:05,0,0000120220,0,0000122624,0,0000117816,0,0000120340,299319
2024-01-01 18:10,0,0000087768,0,0000089524,0,0000086013,0,0000087856,254746
2024-01-01 18:15,0,0000132338,0,0000134985,0,0000129692,0,0000132471,369701
2024-01-01 18:20,0,0000101340,0,0000103367,0,0000099313,0,0000101442,385485
2024-01-01 18:25,0,0000106485,0,0000108615,0,0000104355,0,0000106591,434479
2024-01-01 18:30,0,0000135021,0,0000137722,0,0000132321,0,0000135156,424305
2024-01-01 18:35,0,0000100791,0,0000102807,0,0000098775,0,0000100892,277529
2024-01-01 18:40,0,0000123612,0,0000126084,0,0000121140,0,0000123735,135782
2024-01-01 18:45,0,0000103800,0,0000105876,0,0000101724,0,0000103904,382040
2024-01-01 18:50,0,0000092794,0,0000094650,0,0000090938,0,0000092886,257657
2024-01-01 18:55,0,0000144027,0,0000146907,0,0000141146,0,0000144171,397740
2024-01-01 19:00,0,0000091254,0,0000093079,0,0000089429,0,0000091345,160010
2024-01-01 19:05,0,0000092314,0,0000094160,0,0000090468,0,0000092406,375124
2024-01-01 19:10,0,0000140953,0,0000143772,0,0000138134,0,0000141094,373984
2024-01-01 19:15,0,0000101391,0,0000103419,0,0000099363,0,0000101492,250700
2024-01-01 19:20,0,0000090551,0,0000092362,0,0000088740,0,0000090642,285419
2024-01-01 19:25,0,0000115322,0,0000117629,0,0000113016,0,0000115438,312888
2024-01-01 19:30,0,0000114226,0,0000116511,0,0000111942,0,0000114341,128353
2024-01-01 19:35,0,0000113653,0,0000115926,0,0000111380,0,0000113767,166607
2024-01-01 19:40,0,0000138419,0,0000141187,0,0000135650,0,0000138557,328622
2024-01-01 19:45,0,0000140591,0,0000143403,0,0000137779,0,0000140732,201542
2024-01-01 19:50,0,0000101498,0,0000103528,0,0000099468,0,0000101600,252062
2024-01-01 19:55,0,0000102693,0,0000104747,0,0000100639,0,0000102796,297114
2024-01-01 20:00,0,0000119278,0,0000121664,0,0000116893,0,0000119397,365703
2024-01-01 20:05,0,0000127677,0,0000130231,0,0000125124,0,0000127805,154125
2024-01-01 20:10,0,0000090677,0,0000092490,0,0000088863,0,0000090767,399287
2024-01-01 20:15,0,0000093569,0,0000095441,0,0000091698,0,0000093663,106057
2024-01-01 20:20,0,0000134009,0,0000136689,0,0000131329,0,0000134143,119723
2024-01-01 20:25,0,0000105530,0,0000107641,0,0000103420,0,0000105636,219910
2024-01-01 20:30,0,0000117599,0,0000119951,0,0000115247,0,0000117717,167880
2024-01-01 20:35,0,0000090355,0,0000092163,0,0000088548,0,0000090446,370203
2024-01-01 20:40,0,0000101137,0,0000103160,0,0000099114,0,0000101238,180607
2024-01-01 20:45,0,0000141172,0,0000143995,0,0000138349,0,0000141313,319659
2024-01-01 20:50,0,0000118755,0,0000121130,0,0000116380,0,0000118873,418504
2024-01-01 20:55,0,0000100055,0,0000102056,0,0000098054,0,0000100155,419156
2024-01-01 21:00,0,0000114920,0,0000117219,0,0000112622,0,0000115035,385250
2024-01-01 21:05,0,0000132120,0,0000134763,0,0000129478,0,0000132253,246412
2024-01-01 21:10,0,0000099357,0,0000101344,0,0000097370,0,0000099457,302148
2024-01-01 21:15,0,0000129159,0,0000131742,0,0000126576,0,0000129288,358313
2024-01-01 21:20,0,0000113770,0,0000116045,0,0000111494,0,0000113883,411865
2024-01-01 21:25,0,0000123113,0,0000125576,0,0000120651,0,0000123237,218829
2024-01-01 21:30,0,0000124291,0,0000126777,0,0000121806,0,0000124416,422548
2024-01-01 21:35,0,0000141647,0,0000144480,0,0000138814,0,0000141789,236179
2024-01-01 21:40,0,0000120961,0,0000123381,0,0000118542,0,0000121082,217627
2024-01-01 21:45,0,0000117174,0,0000119517,0,0000114830,0,0000117291,192084
2024-01-01 21:50,0,0000098291,0,0000100257,0,0000096325,0,0000098389,176524
2024-01-01 21:55,0,0000122695,0,0000125148,0,0000120241,0,0000122817,109075
2024-01-01 22:00,0,0000096203,0,0000098127,0,0000094278,0,0000096299,115184
2024-01-01 22:05,0,0000088030,0,0000089790,0,0000086269,0,0000088118,287292
2024-01-01 22:10,0,0000106224,0,0000108348,0,0000104099,0,0000106330,107015
2024-01-01 22:15,0,0000125932,0,0000128451,0,0000123413,0,0000126058,222935
2024-01-01 22:20,0,0000098768,0,0000100743,0,0000096792,0,0000098866,129847
2024-01-01 22:25,0,0000134879,0,0000137577,0,0000132182,0,0000135014,249470
2024-01-01 22:30,0,0000119075,0,0000121457,0,0000116694,0,0000119194,266743
2024-01-01 22:35,0,0000132010,0,0000134650,0,0000129370,0,0000132142,481188
2024-01-01 22:40,0,0000135129,0,0000137831,0,0000132426,0,0000135264,357247
2024-01-01 22:45,0,0000130424,0,0000133032,0,0000127816,0,0000130554,100888
2024-01-01 22:50,0,0000140925,0,0000143744,0,0000138107,0,0000141066,248749
2024-01-01 22:55,0,0000129649,0,0000132241,0,0000127056,0,0000129778,198452
2024-01-01 23:00,0,0000082051,0,0000083692,0,0000080410,0,0000082133,229677
2024-01-01 23:05,0,0000105455,0,0000107564,0,0000103346,0,0000105560,182516
2024-01-01 23:10,0,0000097067,0,0000099008,0,0000095126,0,0000097164,370222
2024-01-01 23:15,0,0000098464,0,0000100433,0,0000096495,0,0000098562,381616
2024-01-01 23:20,0,0000088790,0,0000090565,0,0000087014,0,0000088878,128376
2024-01-01 23:25,0,0000089555,0,0000091346,0,0000087764,0,0000089644,355375
2024-01-01 23:30,0,0000084625,0,0000086318,0,0000082933,0,0000084710,469349
2024-01-01 23:35,0,0000131171,0,0000133795,0,0000128548,0,0000131302,200167
2024-01-01 23:40,0,0000103661,0,0000105735,0,0000101588,0,0000103765,274604
2024-01-01 23:45,0,0000135299,0,0000138005,0,0000132593,0,0000135434,146938
2024-01-01 23:50,0,0000120896,0,0000123314,0,0000118478,0,0000121017,422813
2024-01-01 23:55,0,0000080102,0,0000081704,0,0000078500,0,0000080182,419700
2024-01-02 00:00,0,0000109082,0,0000111264,0,0000106900,0,0000109191,141803
2024-01-02 00:05,0,0000138120,0,0000140883,0,0000135358,0,0000138258,177651
2024-01-02 00:10,0,0000115595,0,0000117907,0,0000113283,0,0000115710,222880
2024-01-02 00:15,0,0000094529,0,0000096419,0,0000092638,0,0000094623,482153
2024-01-02 00:20,0,0000119106,0,0000121488,0,0000116724,0,0000119225,371904
2024-01-02 00:25,0,0000148595,0,0000151567,0,0000145623,0,0000148744,161569
2024-01-02 00:30,0,0000119527,0,0000121918,0,0000117137,0,0000119647,351834
2024-01-02 00:35,0,0000113823,0,0000116099,0,0000111546,0,0000113936,485668
2024-01-02 00:40,0,0000149087,0,0000152069,0,0000146106,0,0000149236,372605
2024-01-02 00:45,0,0000085878,0,0000087596,0,0000084161,0,0000085964,208825
2024-01-02 00:50,0,0000135441,0,0000138150,0,0000132732,0,0000135576,256785
2024-01-02 00:55,0,0000130153,0,0000132756,0,0000127550,0,0000130283,180403
2024-01-02 01:00,0,0000094148,0,0000096031,0,0000092265,0,0000094242,244280
2024-01-02 01:05,0,0000133665,0,0000136339,0,0000130992,0,0000133799,371526
2024-01-02 01:10,0,0000121151,0,0000123574,0,0000118728,0,0000121272,472737
2024-01-02 01:15,0,0000082508,0,0000084158,0,0000080858,0,0000082590,102069
2024-01-02 01:20,0,0000119331,0,0000121718,0,0000116945,0,0000119451,252897
2024-01-02 01:25,0,0000120150,0,0000122553,0,0000117747,0,0000120271,372248
2024-01-02 01:30,0,0000125498,0,0000128007,0,0000122988,0,0000125623,404753
2024-01-02 01:35,0,0000109540,0,0000111731,0,0000107349,0,0000109650,451703
2024-01-02 01:40,0,0000094769,0,0000096665,0,0000092874,0,0000094864,327192
2024-01-02 01:45,0,0000103215,0,0000105279,0,0000101151,0,0000103318,340605
2024-01-02 01:50,0,0000096244,0,0000098169,0,0000094319,0,0000096340,134368
2024-01-02 01:55,0,0000117548,0,0000119899,0,0000115197,0,0000117666,155321
2024-01-02 02:00,0,0000137133,0,0000139876,0,0000134390,0,0000137270,313166
2024-01-02 02:05,0,0000090428,0,0000092237,0,0000088620,0,0000090519,453761
2024-01-02 02:10,0,0000100439,0,0000102447,0,0000098430,0,0000100539,194344
2024-01-02 02:15,0,0000147904,0,0000150862,0,0000144946,0,0000148052,151068
2024-01-02 02:20,0,0000119307,0,0000121693,0,0000116921,0,0000119426,407019
2024-01-02 02:25,0,0000099795,0,0000101791,0,0000097800,0,0000099895,396050
2024-01-02 02:30,0,0000132453,0,0000135102,0,0000129804,0,0000132586,427672
2024-01-02 02:35,0,0000099908,0,0000101906,0,0000097910,0,0000100008,120206
2024-01-02 02:40,0,0000108822,0,0000110999,0,0000106646,0,0000108931,439167
2024-01-02 02:45,0,0000097970,0,0000099929,0,0000096010,0,0000098068,198204
2024-01-02 02:50,0,0000114559,0,0000116850,0,0000112268,0,0000114674,139571
2024-01-02 02:55,0,0000115930,0,0000118249,0,0000113611,0,0000116046,194935
2024-01-02 03:00,0,0000114513,0,0000116804,0,0000112223,0,0000114628,306648
2024-01-02 03:05,0,0000143236,0,0000146101,0,0000140371,0,0000143379,199493
2024-01-02 03:10,0,0000125075,0,0000127577,0,0000122574,0,0000125200,187047
2024-01-02 03:15,0,0000090509,0,0000092319,0,0000088699,0,0000090600,287100
2024-01-02 03:20,0,0000114884,0,0000117181,0,0000112586,0,0000114999,116189
2024-01-02 03:25,0,0000110993,0,0000113213,0,0000108773,0,0000111104,175898
2024-01-02 03:30,0,0000117955,0,0000120314,0,0000115595,0,0000118073,373907
2024-01-02 03:35,0,0000137253,0,0000139998,0,0000134508,0,0000137390,378048
2024-01-02 03:40,0,0000108859,0,0000111036,0,0000106682,0,0000108968,266212
